,Filepaths,Labels
367,preprocessed_images\African_Honey_Bee\18978092.jpg,African_Honey_Bee
368,preprocessed_images\African_Honey_Bee\191503954.jpg,African_Honey_Bee
369,preprocessed_images\African_Honey_Bee\191504014.jpg,African_Honey_Bee
370,preprocessed_images\African_Honey_Bee\191661929.jpg,African_Honey_Bee
371,preprocessed_images\African_Honey_Bee\19182664.jpg,African_Honey_Bee
372,preprocessed_images\African_Honey_Bee\19182668.jpg,African_Honey_Bee
373,preprocessed_images\African_Honey_Bee\19185723.jpg,African_Honey_Bee
374,preprocessed_images\African_Honey_Bee\19185727.jpg,African_Honey_Bee
375,preprocessed_images\African_Honey_Bee\19222122.jpg,African_Honey_Bee
376,preprocessed_images\African_Honey_Bee\19222680.jpg,African_Honey_Bee
377,preprocessed_images\African_Honey_Bee\19229669.jpg,African_Honey_Bee
378,preprocessed_images\African_Honey_Bee\19229670.jpg,African_Honey_Bee
379,preprocessed_images\African_Honey_Bee\19230149.jpg,African_Honey_Bee
380,preprocessed_images\African_Honey_Bee\19230150.jpg,African_Honey_Bee
381,preprocessed_images\African_Honey_Bee\19230151.jpg,African_Honey_Bee
382,preprocessed_images\African_Honey_Bee\19230245.jpg,African_Honey_Bee
383,preprocessed_images\African_Honey_Bee\19230247.jpg,African_Honey_Bee
384,preprocessed_images\African_Honey_Bee\19230248.jpg,African_Honey_Bee
385,preprocessed_images\African_Honey_Bee\19230249.jpg,African_Honey_Bee
386,preprocessed_images\African_Honey_Bee\19230250.jpg,African_Honey_Bee
387,preprocessed_images\African_Honey_Bee\19231803.jpg,African_Honey_Bee
388,preprocessed_images\African_Honey_Bee\19235936.jpg,African_Honey_Bee
389,preprocessed_images\African_Honey_Bee\19236202.jpg,African_Honey_Bee
390,preprocessed_images\African_Honey_Bee\19236203.jpg,African_Honey_Bee
391,preprocessed_images\African_Honey_Bee\19236341.jpg,African_Honey_Bee
392,preprocessed_images\African_Honey_Bee\19236342.jpg,African_Honey_Bee
393,preprocessed_images\African_Honey_Bee\19242815.jpg,African_Honey_Bee
394,preprocessed_images\African_Honey_Bee\19242818.jpg,African_Honey_Bee
395,preprocessed_images\African_Honey_Bee\19242821.jpg,African_Honey_Bee
396,preprocessed_images\African_Honey_Bee\19242824.jpg,African_Honey_Bee
397,preprocessed_images\African_Honey_Bee\19242828.jpg,African_Honey_Bee
398,preprocessed_images\African_Honey_Bee\192763486.jpg,African_Honey_Bee
399,preprocessed_images\African_Honey_Bee\192888967.jpg,African_Honey_Bee
400,preprocessed_images\African_Honey_Bee\193761706.jpg,African_Honey_Bee
401,preprocessed_images\African_Honey_Bee\194189095.jpg,African_Honey_Bee
402,preprocessed_images\African_Honey_Bee\194189306.jpg,African_Honey_Bee
403,preprocessed_images\African_Honey_Bee\194189498.jpg,African_Honey_Bee
404,preprocessed_images\African_Honey_Bee\194189670.jpg,African_Honey_Bee
405,preprocessed_images\African_Honey_Bee\194368851.jpg,African_Honey_Bee
406,preprocessed_images\African_Honey_Bee\1945044.jpg,African_Honey_Bee
407,preprocessed_images\African_Honey_Bee\194629120.jpg,African_Honey_Bee
408,preprocessed_images\African_Honey_Bee\197448482.jpg,African_Honey_Bee
409,preprocessed_images\African_Honey_Bee\19865406.jpg,African_Honey_Bee
410,preprocessed_images\African_Honey_Bee\199687796.jpg,African_Honey_Bee
411,preprocessed_images\African_Honey_Bee\199971936.jpg,African_Honey_Bee
412,preprocessed_images\African_Honey_Bee\200979848.jpg,African_Honey_Bee
413,preprocessed_images\African_Honey_Bee\201561172.jpg,African_Honey_Bee
414,preprocessed_images\African_Honey_Bee\20243128.jpg,African_Honey_Bee
415,preprocessed_images\African_Honey_Bee\202445949.jpg,African_Honey_Bee
416,preprocessed_images\African_Honey_Bee\203554505.jpg,African_Honey_Bee
417,preprocessed_images\African_Honey_Bee\203554580.jpg,African_Honey_Bee
418,preprocessed_images\African_Honey_Bee\204700577.jpg,African_Honey_Bee
419,preprocessed_images\African_Honey_Bee\209355655.jpg,African_Honey_Bee
420,preprocessed_images\African_Honey_Bee\21390057.jpg,African_Honey_Bee
421,preprocessed_images\African_Honey_Bee\21390216.jpg,African_Honey_Bee
422,preprocessed_images\African_Honey_Bee\214314871.jpg,African_Honey_Bee
423,preprocessed_images\African_Honey_Bee\214316848.jpg,African_Honey_Bee
424,preprocessed_images\African_Honey_Bee\214316970.jpg,African_Honey_Bee
425,preprocessed_images\African_Honey_Bee\214316972.jpg,African_Honey_Bee
426,preprocessed_images\African_Honey_Bee\214316974.jpg,African_Honey_Bee
427,preprocessed_images\African_Honey_Bee\214317006.jpg,African_Honey_Bee
428,preprocessed_images\African_Honey_Bee\21505029.jpg,African_Honey_Bee
429,preprocessed_images\African_Honey_Bee\215261389.jpg,African_Honey_Bee
430,preprocessed_images\African_Honey_Bee\215261837.jpg,African_Honey_Bee
431,preprocessed_images\African_Honey_Bee\216785171.jpg,African_Honey_Bee
432,preprocessed_images\African_Honey_Bee\217368704.jpg,African_Honey_Bee
433,preprocessed_images\African_Honey_Bee\218528220.jpg,African_Honey_Bee
434,preprocessed_images\African_Honey_Bee\218528262.jpg,African_Honey_Bee
435,preprocessed_images\African_Honey_Bee\218528311.jpg,African_Honey_Bee
436,preprocessed_images\African_Honey_Bee\21892067.jpg,African_Honey_Bee
437,preprocessed_images\African_Honey_Bee\221214685.jpg,African_Honey_Bee
438,preprocessed_images\African_Honey_Bee\221216404.jpg,African_Honey_Bee
439,preprocessed_images\African_Honey_Bee\222140938.jpg,African_Honey_Bee
440,preprocessed_images\African_Honey_Bee\222140942.jpg,African_Honey_Bee
441,preprocessed_images\African_Honey_Bee\222141180.jpg,African_Honey_Bee
442,preprocessed_images\African_Honey_Bee\222488565.jpg,African_Honey_Bee
443,preprocessed_images\African_Honey_Bee\222836064.jpg,African_Honey_Bee
444,preprocessed_images\African_Honey_Bee\222836432.jpg,African_Honey_Bee
445,preprocessed_images\African_Honey_Bee\223161093.jpg,African_Honey_Bee
446,preprocessed_images\African_Honey_Bee\223238050.jpg,African_Honey_Bee
447,preprocessed_images\African_Honey_Bee\223238093.jpg,African_Honey_Bee
448,preprocessed_images\African_Honey_Bee\223954410.jpg,African_Honey_Bee
449,preprocessed_images\African_Honey_Bee\223954438.jpg,African_Honey_Bee
450,preprocessed_images\African_Honey_Bee\224739970.jpg,African_Honey_Bee
451,preprocessed_images\African_Honey_Bee\227330800.jpg,African_Honey_Bee
452,preprocessed_images\African_Honey_Bee\227330830.jpg,African_Honey_Bee
453,preprocessed_images\African_Honey_Bee\228572237.jpg,African_Honey_Bee
454,preprocessed_images\African_Honey_Bee\229483379.jpg,African_Honey_Bee
455,preprocessed_images\African_Honey_Bee\229483420.jpg,African_Honey_Bee
456,preprocessed_images\African_Honey_Bee\229579143.jpg,African_Honey_Bee
457,preprocessed_images\African_Honey_Bee\229992905.jpg,African_Honey_Bee
458,preprocessed_images\African_Honey_Bee\2318113.jpg,African_Honey_Bee
459,preprocessed_images\African_Honey_Bee\233637522.jpg,African_Honey_Bee
460,preprocessed_images\African_Honey_Bee\233637537.jpg,African_Honey_Bee
461,preprocessed_images\African_Honey_Bee\234937882.jpg,African_Honey_Bee
462,preprocessed_images\African_Honey_Bee\234937903.jpg,African_Honey_Bee
463,preprocessed_images\African_Honey_Bee\23628806.jpg,African_Honey_Bee
464,preprocessed_images\African_Honey_Bee\23721009.jpg,African_Honey_Bee
465,preprocessed_images\African_Honey_Bee\237944572.jpg,African_Honey_Bee
466,preprocessed_images\African_Honey_Bee\240019355.jpg,African_Honey_Bee
467,preprocessed_images\African_Honey_Bee\240019361.jpg,African_Honey_Bee
468,preprocessed_images\African_Honey_Bee\240061394.jpg,African_Honey_Bee
469,preprocessed_images\African_Honey_Bee\240066889.jpg,African_Honey_Bee
470,preprocessed_images\African_Honey_Bee\240067037.jpg,African_Honey_Bee
471,preprocessed_images\African_Honey_Bee\240067043.jpg,African_Honey_Bee
472,preprocessed_images\African_Honey_Bee\240236670.jpg,African_Honey_Bee
473,preprocessed_images\African_Honey_Bee\240244530.jpg,African_Honey_Bee
474,preprocessed_images\African_Honey_Bee\240283401.jpg,African_Honey_Bee
475,preprocessed_images\African_Honey_Bee\240502479.jpg,African_Honey_Bee
476,preprocessed_images\African_Honey_Bee\240512755.jpg,African_Honey_Bee
477,preprocessed_images\African_Honey_Bee\240512921.jpg,African_Honey_Bee
478,preprocessed_images\African_Honey_Bee\240512931.jpg,African_Honey_Bee
479,preprocessed_images\African_Honey_Bee\240586324.jpg,African_Honey_Bee
480,preprocessed_images\African_Honey_Bee\240586403.jpg,African_Honey_Bee
481,preprocessed_images\African_Honey_Bee\241003688.jpg,African_Honey_Bee
482,preprocessed_images\African_Honey_Bee\241003706.jpg,African_Honey_Bee
483,preprocessed_images\African_Honey_Bee\241237986.jpg,African_Honey_Bee
484,preprocessed_images\African_Honey_Bee\241241331.jpg,African_Honey_Bee
485,preprocessed_images\African_Honey_Bee\241740099.jpg,African_Honey_Bee
486,preprocessed_images\African_Honey_Bee\241740106.jpg,African_Honey_Bee
487,preprocessed_images\African_Honey_Bee\242120910.jpg,African_Honey_Bee
488,preprocessed_images\African_Honey_Bee\242120920.jpg,African_Honey_Bee
489,preprocessed_images\African_Honey_Bee\242120931.jpg,African_Honey_Bee
490,preprocessed_images\African_Honey_Bee\242321145.jpg,African_Honey_Bee
491,preprocessed_images\African_Honey_Bee\242674193.jpg,African_Honey_Bee
492,preprocessed_images\African_Honey_Bee\243134088.jpg,African_Honey_Bee
493,preprocessed_images\African_Honey_Bee\24355685.jpg,African_Honey_Bee
494,preprocessed_images\African_Honey_Bee\24454246.jpg,African_Honey_Bee
495,preprocessed_images\African_Honey_Bee\24454253.jpg,African_Honey_Bee
496,preprocessed_images\African_Honey_Bee\24454254.jpg,African_Honey_Bee
497,preprocessed_images\African_Honey_Bee\24454263.jpg,African_Honey_Bee
498,preprocessed_images\African_Honey_Bee\244647700.jpg,African_Honey_Bee
499,preprocessed_images\African_Honey_Bee\244647709.jpg,African_Honey_Bee
500,preprocessed_images\African_Honey_Bee\244811801.jpg,African_Honey_Bee
501,preprocessed_images\African_Honey_Bee\245788605.jpg,African_Honey_Bee
502,preprocessed_images\African_Honey_Bee\245845130.jpg,African_Honey_Bee
503,preprocessed_images\African_Honey_Bee\247038144.jpg,African_Honey_Bee
504,preprocessed_images\African_Honey_Bee\247202140.jpg,African_Honey_Bee
505,preprocessed_images\African_Honey_Bee\247205061.jpg,African_Honey_Bee
506,preprocessed_images\African_Honey_Bee\247205066.jpg,African_Honey_Bee
507,preprocessed_images\African_Honey_Bee\247634798.jpg,African_Honey_Bee
508,preprocessed_images\African_Honey_Bee\247634805.jpg,African_Honey_Bee
509,preprocessed_images\African_Honey_Bee\247832349.jpg,African_Honey_Bee
510,preprocessed_images\African_Honey_Bee\24818521.jpg,African_Honey_Bee
511,preprocessed_images\African_Honey_Bee\24871853.jpg,African_Honey_Bee
512,preprocessed_images\African_Honey_Bee\24877316.jpg,African_Honey_Bee
513,preprocessed_images\African_Honey_Bee\249074358.jpg,African_Honey_Bee
514,preprocessed_images\African_Honey_Bee\249493037.jpg,African_Honey_Bee
515,preprocessed_images\African_Honey_Bee\24990858.jpg,African_Honey_Bee
516,preprocessed_images\African_Honey_Bee\253242726.jpg,African_Honey_Bee
517,preprocessed_images\African_Honey_Bee\253255445.jpg,African_Honey_Bee
518,preprocessed_images\African_Honey_Bee\253255469.jpg,African_Honey_Bee
519,preprocessed_images\African_Honey_Bee\253255481.jpg,African_Honey_Bee
520,preprocessed_images\African_Honey_Bee\253255492.jpg,African_Honey_Bee
521,preprocessed_images\African_Honey_Bee\253651667.jpg,African_Honey_Bee
522,preprocessed_images\African_Honey_Bee\254308299.jpg,African_Honey_Bee
523,preprocessed_images\African_Honey_Bee\254788510.jpg,African_Honey_Bee
524,preprocessed_images\African_Honey_Bee\25521388.jpg,African_Honey_Bee
525,preprocessed_images\African_Honey_Bee\259334644.jpg,African_Honey_Bee
526,preprocessed_images\African_Honey_Bee\259334651.jpg,African_Honey_Bee
527,preprocessed_images\African_Honey_Bee\259334657.jpg,African_Honey_Bee
528,preprocessed_images\African_Honey_Bee\259334662.jpg,African_Honey_Bee
529,preprocessed_images\African_Honey_Bee\259335178.jpg,African_Honey_Bee
530,preprocessed_images\African_Honey_Bee\259335182.jpg,African_Honey_Bee
531,preprocessed_images\African_Honey_Bee\259335187.jpg,African_Honey_Bee
532,preprocessed_images\African_Honey_Bee\259335199.jpg,African_Honey_Bee
533,preprocessed_images\African_Honey_Bee\259961885.jpg,African_Honey_Bee
534,preprocessed_images\African_Honey_Bee\260513999.jpg,African_Honey_Bee
535,preprocessed_images\African_Honey_Bee\26121628.jpg,African_Honey_Bee
536,preprocessed_images\African_Honey_Bee\262568763.jpg,African_Honey_Bee
537,preprocessed_images\African_Honey_Bee\262568776.jpg,African_Honey_Bee
538,preprocessed_images\African_Honey_Bee\265435883.jpg,African_Honey_Bee
539,preprocessed_images\African_Honey_Bee\26544832.jpg,African_Honey_Bee
540,preprocessed_images\African_Honey_Bee\268163207.jpg,African_Honey_Bee
541,preprocessed_images\African_Honey_Bee\269246173.jpg,African_Honey_Bee
542,preprocessed_images\African_Honey_Bee\269954131.jpg,African_Honey_Bee
543,preprocessed_images\African_Honey_Bee\270708346.jpg,African_Honey_Bee
544,preprocessed_images\African_Honey_Bee\270713332.jpg,African_Honey_Bee
545,preprocessed_images\African_Honey_Bee\270713347.jpg,African_Honey_Bee
546,preprocessed_images\African_Honey_Bee\270713360.jpg,African_Honey_Bee
547,preprocessed_images\African_Honey_Bee\270713374.jpg,African_Honey_Bee
548,preprocessed_images\African_Honey_Bee\270713386.jpg,African_Honey_Bee
549,preprocessed_images\African_Honey_Bee\271454350.jpg,African_Honey_Bee
550,preprocessed_images\African_Honey_Bee\271454367.jpg,African_Honey_Bee
551,preprocessed_images\African_Honey_Bee\271716966.jpg,African_Honey_Bee
552,preprocessed_images\African_Honey_Bee\271717023.jpg,African_Honey_Bee
553,preprocessed_images\African_Honey_Bee\271717093.jpg,African_Honey_Bee
554,preprocessed_images\African_Honey_Bee\271717157.jpg,African_Honey_Bee
555,preprocessed_images\African_Honey_Bee\271862511.jpg,African_Honey_Bee
556,preprocessed_images\African_Honey_Bee\272418651.jpg,African_Honey_Bee
557,preprocessed_images\African_Honey_Bee\2725000.jpg,African_Honey_Bee
558,preprocessed_images\African_Honey_Bee\273043474.jpg,African_Honey_Bee
559,preprocessed_images\African_Honey_Bee\273389759.jpg,African_Honey_Bee
560,preprocessed_images\African_Honey_Bee\273953741.jpg,African_Honey_Bee
561,preprocessed_images\African_Honey_Bee\274907739.jpg,African_Honey_Bee
562,preprocessed_images\African_Honey_Bee\280584606.jpg,African_Honey_Bee
563,preprocessed_images\African_Honey_Bee\280584623.jpg,African_Honey_Bee
564,preprocessed_images\African_Honey_Bee\280584641.jpg,African_Honey_Bee
565,preprocessed_images\African_Honey_Bee\280584663.jpg,African_Honey_Bee
566,preprocessed_images\African_Honey_Bee\281198751.jpg,African_Honey_Bee
567,preprocessed_images\African_Honey_Bee\281198768.jpg,African_Honey_Bee
568,preprocessed_images\African_Honey_Bee\282308607.jpg,African_Honey_Bee
569,preprocessed_images\African_Honey_Bee\28243559.jpg,African_Honey_Bee
570,preprocessed_images\African_Honey_Bee\282788764.jpg,African_Honey_Bee
571,preprocessed_images\African_Honey_Bee\283304228.jpg,African_Honey_Bee
572,preprocessed_images\African_Honey_Bee\28353996.jpg,African_Honey_Bee
573,preprocessed_images\African_Honey_Bee\28426529.jpg,African_Honey_Bee
574,preprocessed_images\African_Honey_Bee\284817793.jpg,African_Honey_Bee
575,preprocessed_images\African_Honey_Bee\285141793.jpg,African_Honey_Bee
576,preprocessed_images\African_Honey_Bee\287312811.jpg,African_Honey_Bee
577,preprocessed_images\African_Honey_Bee\287313145.jpg,African_Honey_Bee
578,preprocessed_images\African_Honey_Bee\292479658.jpg,African_Honey_Bee
579,preprocessed_images\African_Honey_Bee\294681469.jpg,African_Honey_Bee
580,preprocessed_images\African_Honey_Bee\294681484.jpg,African_Honey_Bee
581,preprocessed_images\African_Honey_Bee\295612097.jpg,African_Honey_Bee
582,preprocessed_images\African_Honey_Bee\295612176.jpg,African_Honey_Bee
583,preprocessed_images\African_Honey_Bee\295908650.jpg,African_Honey_Bee
584,preprocessed_images\African_Honey_Bee\295908665.jpg,African_Honey_Bee
585,preprocessed_images\African_Honey_Bee\296958140.jpg,African_Honey_Bee
586,preprocessed_images\African_Honey_Bee\29766437.jpg,African_Honey_Bee
587,preprocessed_images\African_Honey_Bee\29865025.jpg,African_Honey_Bee
588,preprocessed_images\African_Honey_Bee\29865027.jpg,African_Honey_Bee
589,preprocessed_images\African_Honey_Bee\29866698.jpg,African_Honey_Bee
590,preprocessed_images\African_Honey_Bee\29914665.jpg,African_Honey_Bee
591,preprocessed_images\African_Honey_Bee\299684804.jpg,African_Honey_Bee
592,preprocessed_images\African_Honey_Bee\302685985.jpg,African_Honey_Bee
593,preprocessed_images\African_Honey_Bee\302685993.jpg,African_Honey_Bee
594,preprocessed_images\African_Honey_Bee\302736465.jpg,African_Honey_Bee
595,preprocessed_images\African_Honey_Bee\305007497.jpg,African_Honey_Bee
596,preprocessed_images\African_Honey_Bee\305007547.jpg,African_Honey_Bee
597,preprocessed_images\African_Honey_Bee\308019628.jpg,African_Honey_Bee
598,preprocessed_images\African_Honey_Bee\30882580.jpg,African_Honey_Bee
599,preprocessed_images\African_Honey_Bee\30882582.jpg,African_Honey_Bee
600,preprocessed_images\African_Honey_Bee\30882583.jpg,African_Honey_Bee
601,preprocessed_images\African_Honey_Bee\3095379.jpg,African_Honey_Bee
602,preprocessed_images\African_Honey_Bee\309626177.jpg,African_Honey_Bee
603,preprocessed_images\African_Honey_Bee\310005053.jpg,African_Honey_Bee
604,preprocessed_images\African_Honey_Bee\310005069.jpg,African_Honey_Bee
605,preprocessed_images\African_Honey_Bee\31054961.jpg,African_Honey_Bee
606,preprocessed_images\African_Honey_Bee\31054964.jpg,African_Honey_Bee
607,preprocessed_images\African_Honey_Bee\31054966.jpg,African_Honey_Bee
608,preprocessed_images\African_Honey_Bee\31054968.jpg,African_Honey_Bee
609,preprocessed_images\African_Honey_Bee\31077581.jpg,African_Honey_Bee
610,preprocessed_images\African_Honey_Bee\311363953.jpg,African_Honey_Bee
611,preprocessed_images\African_Honey_Bee\311363986.jpg,African_Honey_Bee
612,preprocessed_images\African_Honey_Bee\312194602.jpg,African_Honey_Bee
613,preprocessed_images\African_Honey_Bee\312194627.jpg,African_Honey_Bee
